UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
126827,40, 40,"R",54,"R",4
126827,41, 41,"R",34,"R",4
126827,42, 42,"R",49,"R",5
126827,44, 44,"R",4,"R",0
126827,45, 45,"R",43,"R",7
126827,46, 46,"R",8,"R",1
126827,47, 47,"R",65,"R",5
126827,48, 48,"R",232,"R",28
126827,49, 49,"R",20,"R",2
126827,50, 50,"R",1,"R",0
126827,51, 51,"R",37,"R",2
126827,53, 53,"R",52,"R",0
126827,54, 54,"R",15,"R",3
126827,55, 55,"R",39,"R",4
126827,56, 56,"R",10,"R",0
126827,57, 57,"R",1,"R",0
126827,58,999,"R",2169,"R",216
126827,90, 90,"R",7,"R",0
126827,99, 99,"R",2176,"R",216
126942, 6,  6,"R",2,"R",2
126942, 8,  8,"R",1468,"R",681
126942,12, 12,"R",1,"R",0
126942,13, 13,"R",3,"R",0
126942,15, 15,"R",1,"R",0
126942,17, 17,"R",2,"R",1
126942,18, 18,"R",1,"R",0
126942,20, 20,"R",1,"R",1
126942,22, 22,"R",1,"R",0
126942,26, 26,"R",1,"R",1
126942,32, 32,"R",1,"R",0
126942,35, 35,"R",2,"R",2
126942,42, 42,"R",1,"R",1
126942,47, 47,"R",1,"R",0
126942,48, 48,"R",4,"R",1
126942,55, 55,"R",2,"R",1
126942,56, 56,"R",1,"R",0
126942,58,999,"R",1493,"R",691
126942,99, 99,"R",1493,"R",691
126951, 4,  4,"R",2,"R",0
126951, 6,  6,"R",7,"R",5
126951, 8,  8,"R",316,"R",109
126951,20, 20,"R",2,"R",0
126951,22, 22,"R",1,"R",0
126951,26, 26,"R",1,"R",0
126951,30, 30,"R",1,"R",1
126951,31, 31,"R",2,"R",1
126951,32, 32,"R",5,"R",4
126951,34, 34,"R",1,"R",1
126951,35, 35,"R",4,"R",3
126951,40, 40,"R",1,"R",0
126951,41, 41,"R",1,"R",0
126951,42, 42,"R",1,"R",0
126951,50, 50,"R",1,"R",1
126951,56, 56,"R",1,"R",0
126951,58,999,"R",347,"R",125
126951,98, 98,"R",10,"A",
126951,99, 99,"R",357,"R",125
127060, 1,  1,"R",8,"R",7
127060, 2,  2,"R",4,"R",4
127060, 4,  4,"R",13,"R",11
127060, 5,  5,"R",7,"R",7
127060, 6,  6,"R",116,"R",106
127060, 8,  8,"R",385,"R",342
127060, 9,  9,"R",25,"R",21
127060,10, 10,"R",1,"R",1
127060,11, 11,"R",1,"R",1
127060,12, 12,"R",27,"R",24
127060,13, 13,"R",7,"R",5
127060,15, 15,"R",5,"R",5
127060,16, 16,"R",5,"R",3
127060,17, 17,"R",110,"R",102
127060,18, 18,"R",9,"R",6
127060,19, 19,"R",4,"R",4
127060,20, 20,"R",15,"R",15
127060,21, 21,"R",5,"R",4
127060,22, 22,"R",6,"R",6
127060,23, 23,"R",9,"R",9
127060,25, 25,"R",21,"R",20
127060,26, 26,"R",10,"R",9
127060,27, 27,"R",57,"R",49
127060,29, 29,"R",31,"R",28
127060,30, 30,"R",2,"R",2
127060,31, 31,"R",7,"R",7
